368,CAJIBIO,8,2022-01-17 20:38:11,2022-01-17 20:38:11
369,CALDONO,8,2022-01-18 20:38:11,2022-01-18 20:38:11
370,CALOTO,8,2022-01-19 20:38:11,2022-01-19 20:38:11
371,CORINTO,8,2022-01-20 20:38:11,2022-01-20 20:38:11
372,EL TAMBO,8,2022-01-21 20:38:11,2022-01-21 20:38:11
373,FLORENCIA,8,2022-01-22 20:38:11,2022-01-22 20:38:11
374,GUACHENE,8,2022-01-23 20:38:11,2022-01-23 20:38:11
375,GUAPI,8,2022-01-24 20:38:11,2022-01-24 20:38:11
376,INZA,8,2022-01-25 20:38:11,2022-01-25 20:38:11
377,JAMBALO,8,2022-01-26 20:38:11,2022-01-26 20:38:11
378,LA SIERRA,8,2022-01-27 20:38:11,2022-01-27 20:38:11
379,LA VEGA,8,2022-01-28 20:38:11,2022-01-28 20:38:11
380,LOPEZ,8,2022-01-29 20:38:11,2022-01-29 20:38:11
381,MERCADERES,8,2022-01-30 20:38:11,2022-01-30 20:38:11
382,MIRANDA,8,2022-01-31 20:38:11,2022-01-31 20:38:11
383,MORALES,8,2022-02-01 20:38:11,2022-02-01 20:38:11
384,PADILLA,8,2022-02-02 20:38:11,2022-02-02 20:38:11
385,PAEZ,8,2022-02-03 20:38:11,2022-02-03 20:38:11
386,PATIA,8,2022-02-04 20:38:11,2022-02-04 20:38:11
387,PIAMONTE,8,2022-02-05 20:38:11,2022-02-05 20:38:11
388,PIENDAMO,8,2022-02-06 20:38:11,2022-02-06 20:38:11
389,PUERTO TEJADA,8,2022-02-07 20:38:11,2022-02-07 20:38:11
390,PURACE,8,2022-02-08 20:38:11,2022-02-08 20:38:11
391,ROSAS,8,2022-02-09 20:38:11,2022-02-09 20:38:11
392,SAN SEBASTIAN,8,2022-02-10 20:38:11,2022-02-10 20:38:11
393,SANTANDER DE QUILICHAO,8,2022-02-11 20:38:11,2022-02-11 20:38:11
394,SANTA ROSA,8,2022-02-12 20:38:11,2022-02-12 20:38:11
395,SILVIA,8,2022-02-13 20:38:11,2022-02-13 20:38:11
396,SOTARA,8,2022-02-14 20:38:11,2022-02-14 20:38:11
397,SUAREZ,8,2022-02-15 20:38:11,2022-02-15 20:38:11
398,SUCRE,8,2022-02-16 20:38:11,2022-02-16 20:38:11
399,TIMBIO,8,2022-02-17 20:38:11,2022-02-17 20:38:11
400,TIMBIQUI,8,2022-02-18 20:38:11,2022-02-18 20:38:11
401,TORIBIO,8,2022-02-19 20:38:11,2022-02-19 20:38:11
402,TOTORO,8,2022-02-20 20:38:11,2022-02-20 20:38:11
403,VILLA RICA,8,2022-02-21 20:38:11,2022-02-21 20:38:11
404,VALLEDUPAR,9,2022-02-22 20:38:11,2022-02-22 20:38:11
405,AGUACHICA,9,2022-02-23 20:38:11,2022-02-23 20:38:11
406,AGUSTIN CODAZZI,9,2022-02-24 20:38:11,2022-02-24 20:38:11
407,ASTREA,9,2022-02-25 20:38:11,2022-02-25 20:38:11
408,BECERRIL,9,2022-02-26 20:38:11,2022-02-26 20:38:11
409,BOSCONIA,9,2022-02-27 20:38:11,2022-02-27 20:38:11
410,CHIMICHAGUA,9,2022-02-28 20:38:11,2022-02-28 20:38:11
411,CHIRIGUANA,9,2022-03-01 20:38:11,2022-03-01 20:38:11
412,CURUMANI,9,2022-03-02 20:38:11,2022-03-02 20:38:11
413,EL COPEY,9,2022-03-03 20:38:11,2022-03-03 20:38:11
414,EL PASO,9,2022-03-04 20:38:11,2022-03-04 20:38:11
415,GAMARRA,9,2022-03-05 20:38:11,2022-03-05 20:38:11
416,GONZALEZ,9,2022-03-06 20:38:11,2022-03-06 20:38:11
417,LA GLORIA,9,2022-03-07 20:38:11,2022-03-07 20:38:11
418,LA JAGUA DE IBIRICO,9,2022-03-08 20:38:11,2022-03-08 20:38:11
419,MANAURE,9,2022-03-09 20:38:11,2022-03-09 20:38:11
420,PAILITAS,9,2022-03-10 20:38:11,2022-03-10 20:38:11
421,PELAYA,9,2022-03-11 20:38:11,2022-03-11 20:38:11
422,PUEBLO BELLO,9,2022-03-12 20:38:11,2022-03-12 20:38:11
423,RIO DE ORO,9,2022-03-13 20:38:11,2022-03-13 20:38:11
424,LA PAZ,9,2022-03-14 20:38:11,2022-03-14 20:38:11
425,SAN ALBERTO,9,2022-03-15 20:38:11,2022-03-15 20:38:11
426,SAN DIEGO,9,2022-03-16 20:38:11,2022-03-16 20:38:11
427,SAN MARTIN,9,2022-03-17 20:38:11,2022-03-17 20:38:11
428,TAMALAMEQUE,9,2022-03-18 20:38:11,2022-03-18 20:38:11
429,MONTERIA,10,2022-03-19 20:38:11,2022-03-19 20:38:11
430,AYAPEL,10,2022-03-20 20:38:11,2022-03-20 20:38:11
431,BUENAVISTA,10,2022-03-21 20:38:11,2022-03-21 20:38:11
432,CANALETE,10,2022-03-22 20:38:11,2022-03-22 20:38:11
433,CERETE,10,2022-03-23 20:38:11,2022-03-23 20:38:11
434,CHIMA,10,2022-03-24 20:38:11,2022-03-24 20:38:11
435,CHINU,10,2022-03-25 20:38:11,2022-03-25 20:38:11
436,CIENAGA DE ORO,10,2022-03-26 20:38:11,2022-03-26 20:38:11
437,COTORRA,10,2022-03-27 20:38:11,2022-03-27 20:38:11
438,LA APARTADA,10,2022-03-28 20:38:11,2022-03-28 20:38:11
439,LORICA,10,2022-03-29 20:38:11,2022-03-29 20:38:11
440,LOS CORDOBAS,10,2022-03-30 20:38:11,2022-03-30 20:38:11
441,MOMIL,10,2022-03-31 20:38:11,2022-03-31 20:38:11
442,MONTELIBANO,10,2022-04-01 20:38:11,2022-04-01 20:38:11
443,MOÑITOS,10,2022-04-02 20:38:11,2022-04-02 20:38:11
444,PLANETA RICA,10,2022-04-03 20:38:11,2022-04-03 20:38:11
445,PUEBLO NUEVO,10,2022-04-04 20:38:11,2022-04-04 20:38:11
446,PUERTO ESCONDIDO,10,2022-04-05 20:38:11,2022-04-05 20:38:11
447,PUERTO LIBERTADOR,10,2022-04-06 20:38:11,2022-04-06 20:38:11
448,PURISIMA,10,2022-04-07 20:38:11,2022-04-07 20:38:11
449,SAHAGUN,10,2022-04-08 20:38:11,2022-04-08 20:38:11
450,SAN ANDRES SOTAVENTO,10,2022-04-09 20:38:11,2022-04-09 20:38:11
451,SAN ANTERO,10,2022-04-10 20:38:11,2022-04-10 20:38:11
452,SAN BERNARDO DEL VIENTO,10,2022-04-11 20:38:11,2022-04-11 20:38:11
453,SAN CARLOS,10,2022-04-12 20:38:11,2022-04-12 20:38:11
454,SAN PELAYO,10,2022-04-13 20:38:11,2022-04-13 20:38:11
455,TIERRALTA,10,2022-04-14 20:38:11,2022-04-14 20:38:11
456,VALENCIA,10,2022-04-15 20:38:11,2022-04-15 20:38:11
457,AGUA DE DIOS,11,2022-04-16 20:38:11,2022-04-16 20:38:11
458,ALBAN,11,2022-04-17 20:38:11,2022-04-17 20:38:11
459,ANAPOIMA,11,2022-04-18 20:38:11,2022-04-18 20:38:11
460,ANOLAIMA,11,2022-04-19 20:38:11,2022-04-19 20:38:11
461,ARBELAEZ,11,2022-04-20 20:38:11,2022-04-20 20:38:11
462,BELTRAN,11,2022-04-21 20:38:11,2022-04-21 20:38:11
463,BITUIMA,11,2022-04-22 20:38:11,2022-04-22 20:38:11
464,BOJACA,11,2022-04-23 20:38:11,2022-04-23 20:38:11
465,CABRERA,11,2022-04-24 20:38:11,2022-04-24 20:38:11
466,CACHIPAY,11,2022-04-25 20:38:11,2022-04-25 20:38:11
467,CAJICA,11,2022-04-26 20:38:11,2022-04-26 20:38:11
468,CAPARRAPI,11,2022-04-27 20:38:11,2022-04-27 20:38:11
469,CAQUEZA,11,2022-04-28 20:38:11,2022-04-28 20:38:11
470,CARMEN DE CARUPA,11,2022-04-29 20:38:11,2022-04-29 20:38:11
471,CHAGUANI,11,2022-04-30 20:38:11,2022-04-30 20:38:11
472,CHIA,11,2022-05-01 20:38:11,2022-05-01 20:38:11
473,CHIPAQUE,11,2022-05-02 20:38:11,2022-05-02 20:38:11
474,CHOACHI,11,2022-05-03 20:38:11,2022-05-03 20:38:11
475,CHOCONTA,11,2022-05-04 20:38:11,2022-05-04 20:38:11
476,COGUA,11,2022-05-05 20:38:11,2022-05-05 20:38:11
477,COTA,11,2022-05-06 20:38:11,2022-05-06 20:38:11
478,CUCUNUBA,11,2022-05-07 20:38:11,2022-05-07 20:38:11
479,EL COLEGIO,11,2022-05-08 20:38:11,2022-05-08 20:38:11
480,EL PEÑON,11,2022-05-09 20:38:11,2022-05-09 20:38:11
481,EL ROSAL,11,2022-05-10 20:38:11,2022-05-10 20:38:11
482,FACATATIVA,11,2022-05-11 20:38:11,2022-05-11 20:38:11
483,FOMEQUE,11,2022-05-12 20:38:11,2022-05-12 20:38:11
484,FOSCA,11,2022-05-13 20:38:11,2022-05-13 20:38:11
485,FUNZA,11,2022-05-14 20:38:11,2022-05-14 20:38:11
486,FUQUENE,11,2022-05-15 20:38:11,2022-05-15 20:38:11
487,FUSAGASUGA,11,2022-05-16 20:38:11,2022-05-16 20:38:11
488,GACHALA,11,2022-05-17 20:38:11,2022-05-17 20:38:11
489,GACHANCIPA,11,2022-05-18 20:38:11,2022-05-18 20:38:11
490,GACHETA,11,2022-05-19 20:38:11,2022-05-19 20:38:11
491,GAMA,11,2022-05-20 20:38:11,2022-05-20 20:38:11
492,GIRARDOT,11,2022-05-21 20:38:11,2022-05-21 20:38:11
493,GRANADA,11,2022-05-22 20:38:11,2022-05-22 20:38:11
494,GUACHETA,11,2022-05-23 20:38:11,2022-05-23 20:38:11
495,GUADUAS,11,2022-05-24 20:38:11,2022-05-24 20:38:11
496,GUASCA,11,2022-05-25 20:38:11,2022-05-25 20:38:11
497,GUATAQUI,11,2022-05-26 20:38:11,2022-05-26 20:38:11
498,GUATAVITA,11,2022-05-27 20:38:11,2022-05-27 20:38:11
499,GUAYABAL DE SIQUIMA,11,2022-05-28 20:38:11,2022-05-28 20:38:11
500,GUAYABETAL,11,2022-05-29 20:38:11,2022-05-29 20:38:11
501,GUTIERREZ,11,2022-05-30 20:38:11,2022-05-30 20:38:11
502,JERUSALEN,11,2022-05-31 20:38:11,2022-05-31 20:38:11
503,JUNIN,11,2022-06-01 20:38:11,2022-06-01 20:38:11
504,LA CALERA,11,2022-06-02 20:38:11,2022-06-02 20:38:11
505,LA MESA,11,2022-06-03 20:38:11,2022-06-03 20:38:11
506,LA PALMA,11,2022-06-04 20:38:11,2022-06-04 20:38:11
507,LA PEÑA,11,2022-06-05 20:38:11,2022-06-05 20:38:11
508,LA VEGA,11,2022-06-06 20:38:11,2022-06-06 20:38:11
509,LENGUAZAQUE,11,2022-06-07 20:38:11,2022-06-07 20:38:11
510,MACHETA,11,2022-06-08 20:38:11,2022-06-08 20:38:11
511,MADRID,11,2022-06-09 20:38:11,2022-06-09 20:38:11
512,MANTA,11,2022-06-10 20:38:11,2022-06-10 20:38:11
513,MEDINA,11,2022-06-11 20:38:11,2022-06-11 20:38:11
514,MOSQUERA,11,2022-06-12 20:38:11,2022-06-12 20:38:11
515,NARIÑO,11,2022-06-13 20:38:11,2022-06-13 20:38:11
516,NEMOCON,11,2022-06-14 20:38:11,2022-06-14 20:38:11
517,NILO,11,2022-06-15 20:38:11,2022-06-15 20:38:11
518,NIMAIMA,11,2022-06-16 20:38:11,2022-06-16 20:38:11
519,NOCAIMA,11,2022-06-17 20:38:11,2022-06-17 20:38:11
520,VENECIA,11,2022-06-18 20:38:11,2022-06-18 20:38:11
521,PACHO,11,2022-06-19 20:38:11,2022-06-19 20:38:11
522,PAIME,11,2022-06-20 20:38:11,2022-06-20 20:38:11
523,PANDI,11,2022-06-21 20:38:11,2022-06-21 20:38:11
524,PARATEBUENO,11,2022-06-22 20:38:11,2022-06-22 20:38:11
525,PASCA,11,2022-06-23 20:38:11,2022-06-23 20:38:11
526,PUERTO SALGAR,11,2022-06-24 20:38:11,2022-06-24 20:38:11
527,PULI,11,2022-06-25 20:38:11,2022-06-25 20:38:11
528,QUEBRADANEGRA,11,2022-06-26 20:38:11,2022-06-26 20:38:11
529,QUETAME,11,2022-06-27 20:38:11,2022-06-27 20:38:11
530,QUIPILE,11,2022-06-28 20:38:11,2022-06-28 20:38:11
531,APULO,11,2022-06-29 20:38:11,2022-06-29 20:38:11
532,RICAURTE,11,2022-06-30 20:38:11,2022-06-30 20:38:11
533,SAN ANTONIO DEL TEQUENDAMA,11,2022-07-01 20:38:11,2022-07-01 20:38:11
534,SAN BERNARDO,11,2022-07-02 20:38:11,2022-07-02 20:38:11
535,SAN CAYETANO,11,2022-07-03 20:38:11,2022-07-03 20:38:11
536,SAN FRANCISCO,11,2022-07-04 20:38:11,2022-07-04 20:38:11
537,SAN JUAN DE RIO SECO,11,2022-07-05 20:38:11,2022-07-05 20:38:11
538,SASAIMA,11,2022-07-06 20:38:11,2022-07-06 20:38:11
539,SESQUILE,11,2022-07-07 20:38:11,2022-07-07 20:38:11
540,SIBATE,11,2022-07-08 20:38:11,2022-07-08 20:38:11
541,SILVANIA,11,2022-07-09 20:38:11,2022-07-09 20:38:11
542,SIMIJACA,11,2022-07-10 20:38:11,2022-07-10 20:38:11
543,SOACHA,11,2022-07-11 20:38:11,2022-07-11 20:38:11
544,SOPO,11,2022-07-12 20:38:11,2022-07-12 20:38:11
545,SUBACHOQUE,11,2022-07-13 20:38:11,2022-07-13 20:38:11
546,SUESCA,11,2022-07-14 20:38:11,2022-07-14 20:38:11
547,SUPATA,11,2022-07-15 20:38:11,2022-07-15 20:38:11
548,SUSA,11,2022-07-16 20:38:11,2022-07-16 20:38:11
549,SUTATAUSA,11,2022-07-17 20:38:11,2022-07-17 20:38:11
550,TABIO,11,2022-07-18 20:38:11,2022-07-18 20:38:11
551,TAUSA,11,2022-07-19 20:38:11,2022-07-19 20:38:11
552,TENA,11,2022-07-20 20:38:11,2022-07-20 20:38:11
553,TENJO,11,2022-07-21 20:38:11,2022-07-21 20:38:11
554,TIBACUY,11,2022-07-22 20:38:11,2022-07-22 20:38:11
555,TIBIRITA,11,2022-07-23 20:38:11,2022-07-23 20:38:11
556,TOCAIMA,11,2022-07-24 20:38:11,2022-07-24 20:38:11
557,TOCANCIPA,11,2022-07-25 20:38:11,2022-07-25 20:38:11
558,TOPAIPI,11,2022-07-26 20:38:11,2022-07-26 20:38:11
559,UBALA,11,2022-07-27 20:38:11,2022-07-27 20:38:11
560,UBAQUE,11,2022-07-28 20:38:11,2022-07-28 20:38:11
561,VILLA DE SAN DIEGO DE UBATE,11,2022-07-29 20:38:11,2022-07-29 20:38:11
562,UNE,11,2022-07-30 20:38:11,2022-07-30 20:38:11
563,UTICA,11,2022-07-31 20:38:11,2022-07-31 20:38:11
564,VERGARA,11,2022-08-01 20:38:11,2022-08-01 20:38:11
565,VIANI,11,2022-08-02 20:38:11,2022-08-02 20:38:11
566,VILLAGOMEZ,11,2022-08-03 20:38:11,2022-08-03 20:38:11
567,VILLAPINZON,11,2022-08-04 20:38:11,2022-08-04 20:38:11
568,VILLETA,11,2022-08-05 20:38:11,2022-08-05 20:38:11
569,VIOTA,11,2022-08-06 20:38:11,2022-08-06 20:38:11
570,YACOPI,11,2022-08-07 20:38:11,2022-08-07 20:38:11
571,ZIPACON,11,2022-08-08 20:38:11,2022-08-08 20:38:11
572,ZIPAQUIRA,11,2022-08-09 20:38:11,2022-08-09 20:38:11
573,QUIBDO,12,2022-08-10 20:38:11,2022-08-10 20:38:11
574,ACANDI,12,2022-08-11 20:38:11,2022-08-11 20:38:11
575,ALTO BAUDO,12,2022-08-12 20:38:11,2022-08-12 20:38:11
576,ATRATO,12,2022-08-13 20:38:11,2022-08-13 20:38:11
577,BAGADO,12,2022-08-14 20:38:11,2022-08-14 20:38:11
578,BAHIA SOLANO,12,2022-08-15 20:38:11,2022-08-15 20:38:11
579,BAJO BAUDO,12,2022-08-16 20:38:11,2022-08-16 20:38:11
580,BOJAYA,12,2022-08-17 20:38:11,2022-08-17 20:38:11
581,EL CANTON DEL SAN PABLO,12,2022-08-18 20:38:11,2022-08-18 20:38:11
582,CARMEN DEL DARIEN,12,2022-08-19 20:38:11,2022-08-19 20:38:11
583,CERTEGUI,12,2022-08-20 20:38:11,2022-08-20 20:38:11
584,CONDOTO,12,2022-08-21 20:38:11,2022-08-21 20:38:11
585,EL CARMEN DE ATRATO,12,2022-08-22 20:38:11,2022-08-22 20:38:11
586,EL LITORAL DEL SAN JUAN,12,2022-08-23 20:38:11,2022-08-23 20:38:11
587,ISTMINA,12,2022-08-24 20:38:11,2022-08-24 20:38:11
588,JURADO,12,2022-08-25 20:38:11,2022-08-25 20:38:11
589,LLORO,12,2022-08-26 20:38:11,2022-08-26 20:38:11
590,MEDIO ATRATO,12,2022-08-27 20:38:11,2022-08-27 20:38:11
591,MEDIO BAUDO,12,2022-08-28 20:38:11,2022-08-28 20:38:11
592,MEDIO SAN JUAN,12,2022-08-29 20:38:11,2022-08-29 20:38:11
593,NOVITA,12,2022-08-30 20:38:11,2022-08-30 20:38:11
594,NUQUI,12,2022-08-31 20:38:11,2022-08-31 20:38:11
595,RIO IRO,12,2022-09-01 20:38:11,2022-09-01 20:38:11
596,RIO QUITO,12,2022-09-02 20:38:11,2022-09-02 20:38:11
597,RIOSUCIO,12,2022-09-03 20:38:11,2022-09-03 20:38:11
598,SAN JOSE DEL PALMAR,12,2022-09-04 20:38:11,2022-09-04 20:38:11
599,SIPI,12,2022-09-05 20:38:11,2022-09-05 20:38:11
600,TADO,12,2022-09-06 20:38:11,2022-09-06 20:38:11
601,UNGUIA,12,2022-09-07 20:38:11,2022-09-07 20:38:11
602,UNION PANAMERICANA,12,2022-09-08 20:38:11,2022-09-08 20:38:11
603,NEIVA,13,2022-09-09 20:38:11,2022-09-09 20:38:11
604,ACEVEDO,13,2022-09-10 20:38:11,2022-09-10 20:38:11
605,AGRADO,13,2022-09-11 20:38:11,2022-09-11 20:38:11
606,AIPE,13,2022-09-12 20:38:11,2022-09-12 20:38:11
607,ALGECIRAS,13,2022-09-13 20:38:11,2022-09-13 20:38:11
608,ALTAMIRA,13,2022-09-14 20:38:11,2022-09-14 20:38:11
609,BARAYA,13,2022-09-15 20:38:11,2022-09-15 20:38:11
610,CAMPOALEGRE,13,2022-09-16 20:38:11,2022-09-16 20:38:11
611,COLOMBIA,13,2022-09-17 20:38:11,2022-09-17 20:38:11
612,ELIAS,13,2022-09-18 20:38:11,2022-09-18 20:38:11
613,GARZON,13,2022-09-19 20:38:11,2022-09-19 20:38:11
614,GIGANTE,13,2022-09-20 20:38:11,2022-09-20 20:38:11
615,GUADALUPE,13,2022-09-21 20:38:11,2022-09-21 20:38:11
616,HOBO,13,2022-09-22 20:38:11,2022-09-22 20:38:11
617,IQUIRA,13,2022-09-23 20:38:11,2022-09-23 20:38:11
618,ISNOS,13,2022-09-24 20:38:11,2022-09-24 20:38:11
619,LA ARGENTINA,13,2022-09-25 20:38:11,2022-09-25 20:38:11
620,LA PLATA,13,2022-09-26 20:38:11,2022-09-26 20:38:11
621,NATAGA,13,2022-09-27 20:38:11,2022-09-27 20:38:11
622,OPORAPA,13,2022-09-28 20:38:11,2022-09-28 20:38:11
623,PAICOL,13,2022-09-29 20:38:11,2022-09-29 20:38:11
624,PALERMO,13,2022-09-30 20:38:11,2022-09-30 20:38:11
625,PALESTINA,13,2022-10-01 20:38:11,2022-10-01 20:38:11
626,PITAL,13,2022-10-02 20:38:11,2022-10-02 20:38:11
627,PITALITO,13,2022-10-03 20:38:11,2022-10-03 20:38:11
628,RIVERA,13,2022-10-04 20:38:11,2022-10-04 20:38:11
629,SALADOBLANCO,13,2022-10-05 20:38:11,2022-10-05 20:38:11
630,SAN AGUSTIN,13,2022-10-06 20:38:11,2022-10-06 20:38:11
631,SANTA MARIA,13,2022-10-07 20:38:11,2022-10-07 20:38:11
632,SUAZA,13,2022-10-08 20:38:11,2022-10-08 20:38:11
633,TARQUI,13,2022-10-09 20:38:11,2022-10-09 20:38:11
634,TESALIA,13,2022-10-10 20:38:11,2022-10-10 20:38:11
635,TELLO,13,2022-10-11 20:38:11,2022-10-11 20:38:11
636,TERUEL,13,2022-10-12 20:38:11,2022-10-12 20:38:11
637,TIMANA,13,2022-10-13 20:38:11,2022-10-13 20:38:11
638,VILLAVIEJA,13,2022-10-14 20:38:11,2022-10-14 20:38:11
639,YAGUARA,13,2022-10-15 20:38:11,2022-10-15 20:38:11
640,RIOHACHA,14,2022-10-16 20:38:11,2022-10-16 20:38:11
641,ALBANIA,14,2022-10-17 20:38:11,2022-10-17 20:38:11
642,BARRANCAS,14,2022-10-18 20:38:11,2022-10-18 20:38:11
643,DIBULLA,14,2022-10-19 20:38:11,2022-10-19 20:38:11
644,DISTRACCION,14,2022-10-20 20:38:11,2022-10-20 20:38:11
645,EL MOLINO,14,2022-10-21 20:38:11,2022-10-21 20:38:11
646,FONSECA,14,2022-10-22 20:38:11,2022-10-22 20:38:11
647,HATONUEVO,14,2022-10-23 20:38:11,2022-10-23 20:38:11
648,LA JAGUA DEL PILAR,14,2022-10-24 20:38:11,2022-10-24 20:38:11
649,MAICAO,14,2022-10-25 20:38:11,2022-10-25 20:38:11
650,MANAURE,14,2022-10-26 20:38:11,2022-10-26 20:38:11
651,SAN JUAN DEL CESAR,14,2022-10-27 20:38:11,2022-10-27 20:38:11
652,URIBIA,14,2022-10-28 20:38:11,2022-10-28 20:38:11
653,URUMITA,14,2022-10-29 20:38:11,2022-10-29 20:38:11
654,VILLANUEVA,14,2022-10-30 20:38:11,2022-10-30 20:38:11
655,SANTA MARTA,15,2022-10-31 20:38:11,2022-10-31 20:38:11
656,ALGARROBO,15,2022-11-01 20:38:11,2022-11-01 20:38:11
657,ARACATACA,15,2022-11-02 20:38:11,2022-11-02 20:38:11
658,ARIGUANI,15,2022-11-03 20:38:11,2022-11-03 20:38:11
659,CERRO SAN ANTONIO,15,2022-11-04 20:38:11,2022-11-04 20:38:11
660,CHIBOLO,15,2022-11-05 20:38:11,2022-11-05 20:38:11
661,CIENAGA,15,2022-11-06 20:38:11,2022-11-06 20:38:11
662,CONCORDIA,15,2022-11-07 20:38:11,2022-11-07 20:38:11
663,EL BANCO,15,2022-11-08 20:38:11,2022-11-08 20:38:11
664,EL PIÑON,15,2022-11-09 20:38:11,2022-11-09 20:38:11
665,EL RETEN,15,2022-11-10 20:38:11,2022-11-10 20:38:11
666,FUNDACION,15,2022-11-11 20:38:11,2022-11-11 20:38:11
667,GUAMAL,15,2022-11-12 20:38:11,2022-11-12 20:38:11
668,NUEVA GRANADA,15,2022-11-13 20:38:11,2022-11-13 20:38:11
669,PEDRAZA,15,2022-11-14 20:38:11,2022-11-14 20:38:11
670,PIJIÑO DEL CARMEN,15,2022-11-15 20:38:11,2022-11-15 20:38:11
671,PIVIJAY,15,2022-11-16 20:38:11,2022-11-16 20:38:11
672,PLATO,15,2022-11-17 20:38:11,2022-11-17 20:38:11
673,PUEBLOVIEJO,15,2022-11-18 20:38:11,2022-11-18 20:38:11
674,REMOLINO,15,2022-11-19 20:38:11,2022-11-19 20:38:11
675,SABANAS DE SAN ANGEL,15,2022-11-20 20:38:11,2022-11-20 20:38:11
676,SALAMINA,15,2022-11-21 20:38:11,2022-11-21 20:38:11
677,SAN SEBASTIAN DE BUENAVISTA,15,2022-11-22 20:38:11,2022-11-22 20:38:11
678,SAN ZENON,15,2022-11-23 20:38:11,2022-11-23 20:38:11
679,SANTA ANA,15,2022-11-24 20:38:11,2022-11-24 20:38:11
680,SANTA BARBARA DE PINTO,15,2022-11-25 20:38:11,2022-11-25 20:38:11
681,SITIONUEVO,15,2022-11-26 20:38:11,2022-11-26 20:38:11
682,TENERIFE,15,2022-11-27 20:38:11,2022-11-27 20:38:11
683,ZAPAYAN,15,2022-11-28 20:38:11,2022-11-28 20:38:11
684,ZONA BANANERA,15,2022-11-29 20:38:11,2022-11-29 20:38:11
685,VILLAVICENCIO,16,2022-11-30 20:38:11,2022-11-30 20:38:11
686,ACACIAS,16,2022-12-01 20:38:11,2022-12-01 20:38:11
687,BARRANCA DE UPIA,16,2022-12-02 20:38:11,2022-12-02 20:38:11
688,CABUYARO,16,2022-12-03 20:38:11,2022-12-03 20:38:11
689,CASTILLA LA NUEVA,16,2022-12-04 20:38:11,2022-12-04 20:38:11
690,CUBARRAL,16,2022-12-05 20:38:11,2022-12-05 20:38:11
691,CUMARAL,16,2022-12-06 20:38:11,2022-12-06 20:38:11
692,EL CALVARIO,16,2022-12-07 20:38:11,2022-12-07 20:38:11
693,EL CASTILLO,16,2022-12-08 20:38:11,2022-12-08 20:38:11
694,EL DORADO,16,2022-12-09 20:38:11,2022-12-09 20:38:11
695,FUENTE DE ORO,16,2022-12-10 20:38:11,2022-12-10 20:38:11
696,GRANADA,16,2022-12-11 20:38:11,2022-12-11 20:38:11
697,GUAMAL,16,2022-12-12 20:38:11,2022-12-12 20:38:11
698,MAPIRIPAN,16,2022-12-13 20:38:11,2022-12-13 20:38:11
699,MESETAS,16,2022-12-14 20:38:11,2022-12-14 20:38:11
700,LA MACARENA,16,2022-12-15 20:38:11,2022-12-15 20:38:11
701,URIBE,16,2022-12-16 20:38:11,2022-12-16 20:38:11
702,LEJANIAS,16,2022-12-17 20:38:11,2022-12-17 20:38:11
703,PUERTO CONCORDIA,16,2022-12-18 20:38:11,2022-12-18 20:38:11
704,PUERTO GAITAN,16,2022-12-19 20:38:11,2022-12-19 20:38:11
705,PUERTO LOPEZ,16,2022-12-20 20:38:11,2022-12-20 20:38:11
706,PUERTO LLERAS,16,2022-12-21 20:38:11,2022-12-21 20:38:11
707,PUERTO RICO,16,2022-12-22 20:38:11,2022-12-22 20:38:11
708,RESTREPO,16,2022-12-23 20:38:11,2022-12-23 20:38:11
709,SAN CARLOS DE GUAROA,16,2022-12-24 20:38:11,2022-12-24 20:38:11
710,SAN JUAN DE ARAMA,16,2022-12-25 20:38:11,2022-12-25 20:38:11
711,SAN JUANITO,16,2022-12-26 20:38:11,2022-12-26 20:38:11
712,SAN MARTIN,16,2022-12-27 20:38:11,2022-12-27 20:38:11
713,VISTAHERMOSA,16,2022-12-28 20:38:11,2022-12-28 20:38:11
714,PASTO,17,2022-12-29 20:38:11,2022-12-29 20:38:11
715,ALBAN,17,2022-12-30 20:38:11,2022-12-30 20:38:11
716,ALDANA,17,2022-12-31 20:38:11,2022-12-31 20:38:11
717,ANCUYA,17,2023-01-01 20:38:11,2023-01-01 20:38:11
718,ARBOLEDA,17,2023-01-02 20:38:11,2023-01-02 20:38:11
719,BARBACOAS,17,2023-01-03 20:38:11,2023-01-03 20:38:11
720,BELEN,17,2023-01-04 20:38:11,2023-01-04 20:38:11
721,BUESACO,17,2023-01-05 20:38:11,2023-01-05 20:38:11
722,COLON,17,2023-01-06 20:38:11,2023-01-06 20:38:11
723,CONSACA,17,2023-01-07 20:38:11,2023-01-07 20:38:11
724,CONTADERO,17,2023-01-08 20:38:11,2023-01-08 20:38:11
725,CORDOBA,17,2023-01-09 20:38:11,2023-01-09 20:38:11
726,CUASPUD,17,2023-01-10 20:38:11,2023-01-10 20:38:11
727,CUMBAL,17,2023-01-11 20:38:11,2023-01-11 20:38:11
728,CUMBITARA,17,2023-01-12 20:38:11,2023-01-12 20:38:11
729,CHACHAGsI,17,2023-01-13 20:38:11,2023-01-13 20:38:11
730,EL CHARCO,17,2023-01-14 20:38:11,2023-01-14 20:38:11
731,EL PEÑOL,17,2023-01-15 20:38:11,2023-01-15 20:38:11
732,EL ROSARIO,17,2023-01-16 20:38:11,2023-01-16 20:38:11
733,EL TABLON DE GOMEZ,17,2023-01-17 20:38:11,2023-01-17 20:38:11
734,EL TAMBO,17,2023-01-18 20:38:11,2023-01-18 20:38:11
